latitude,longitude,dbscan_cluster,hdbscan_cluster
53.506031,-1.370754,0,-1
51.506931,0.119523,0,-1
53.405311,-2.982163,0,96
52.427828,-1.906142,0,83
52.51911,-1.521734,0,86
54.889793,-1.671404,0,-1
53.015295,-1.732447,0,-1
52.958737,-1.147075,0,100
50.821675,-0.143673,0,77
54.557268,-1.330578,0,13
54.851234,-1.829707,0,-1
52.02453,-2.239625,0,-1
52.950649,-1.139882,0,100
53.034681,-2.933632,0,68
51.32971,0.562456,0,105
52.914178,-1.200372,0,100
53.775654,-1.56264,0,121
51.642749,-3.247241,0,-1
51.404769,-0.183392,0,-1
51.5132,-0.131248,0,139
53.300213,-2.091414,0,-1
51.049068,-1.792838,0,-1
51.883295,-0.401611,0,92
51.665001,-0.285023,0,-1
51.524501,-0.200095,0,-1
52.519479,1.200943,0,10
53.69499,-1.786165,0,-1
51.52634,-2.570503,0,48
51.396132,-3.276931,0,28
51.745238,0.691322,0,-1
51.436324,-0.386184,0,-1
51.583065,-3.427596,0,29
53.011161,-2.228009,0,64
53.372944,-3.077646,0,-1
54.917198,-1.441186,0,19
51.709231,-0.113583,0,-1
53.218692,-1.434487,0,107
51.532621,0.015042,0,135
51.888662,0.563777,0,-1
51.467334,-2.535609,0,48
52.615303,-1.125095,0,90
52.644559,-1.089601,0,90
51.476271,-0.024437,0,131
50.872867,-0.005303,0,-1
53.505987,-1.344112,0,-1
51.454645,0.184738,0,-1
51.797547,-0.088204,0,-1
50.799629,-0.668671,0,76
51.486555,0.283058,0,124
51.735981,0.46829,0,75
51.147749,-2.712091,0,34
51.525157,-0.012851,0,-1
54.634295,-1.64541,0,12
53.392643,-2.580157,0,91
51.348564,-0.154569,0,-1
52.875251,-0.632474,0,33
53.008952,-2.984003,0,68
53.341611,-1.477215,0,117
50.7817,0.115596,0,-1
53.43191,-1.357098,0,116
51.806583,-0.292608,0,-1
51.514195,-0.145735,0,139
51.438622,0.070674,0,-1
54.323686,-2.7452,0,-1
54.916428,-1.44388,0,19
50.8737,-0.998574,0,73
51.682244,-3.129601,0,-1
53.209031,-2.898263,0,79
55.042891,-1.445494,0,20
52.377435,-0.811296,0,-1
51.012243,-2.680663,0,34
53.154034,-0.653692,0,33
52.470499,-0.718604,0,56
51.714323,-0.628063,0,-1
52.607771,-0.266843,0,40
54.573309,-1.320756,0,13
53.438092,-1.254581,0,-1
50.724216,-3.533287,0,17
52.626599,-1.111189,0,90
52.183552,-2.191892,0,74
53.713982,-1.482445,0,-1
51.893601,-0.197054,0,101
53.515765,-1.099406,0,112
51.438775,-0.019379,0,131
50.886668,-1.37425,0,63
52.295028,-1.955615,0,82
50.984139,0.47434,0,-1
53.521938,-1.125822,0,112
53.79446,-1.541951,0,121
52.207891,0.146097,0,41
51.715106,-1.970121,0,-1
51.535839,-0.326967,0,-1
52.386131,-2.250584,0,80
51.82619,-3.034672,0,-1
54.5779,-5.944916,1,0
53.802078,-2.230536,0,70
53.337568,-3.406912,0,31
52.64143,-1.05965,0,90
53.321682,-1.49157,0,-1
50.912004,-1.414975,0,63
53.888367,-2.154726,0,-1
52.485673,-1.82884,0,83
51.598325,-2.964312,0,26
50.991133,-0.089326,0,-1
50.729067,-3.518596,0,17
52.445736,-1.820299,0,83
53.661343,-1.76014,0,115
50.606082,-2.453158,0,-1
50.61108,-2.482631,0,-1
51.442853,0.362149,0,124
51.510723,-0.216462,0,137
53.73415,-1.648385,0,119
51.752656,-1.601359,0,23
51.487724,-2.563097,0,48
51.732838,0.476374,0,75
53.457687,-3.002981,0,96
53.66014,-2.962384,0,-1
54.895631,-2.9651,0,3
54.760787,-1.332695,0,-1
53.368085,-2.899262,0,-1
51.531202,-0.056995,0,-1
52.486353,-0.931744,0,-1
51.595923,-0.112203,0,-1
52.094601,-1.946442,0,-1
53.721881,0.035622,0,-1
54.623243,-1.551016,0,12
54.985999,-7.291171,1,1
53.225533,-1.296068,0,-1
53.488288,-2.993951,0,96
50.824147,-0.142439,0,77
51.232009,-0.330648,0,-1
51.466317,-2.139459,0,-1
52.604041,-1.140159,0,90
51.530766,-0.072527,0,-1
51.515753,-0.143092,0,139
51.462767,-0.372238,0,126
52.654205,-2.434728,0,37
54.999307,-7.321907,1,1
51.525666,0.068465,0,-1
51.14089,0.891218,0,46
54.583499,-1.351686,0,13
53.169905,-1.181595,0,97
51.348617,-2.962808,0,44
51.501116,0.091804,0,-1
50.831291,-0.341377,0,78
52.952216,-1.244904,0,100
53.304387,0.280333,0,-1
52.63967,-1.152849,0,90
51.506412,0.075663,0,-1
53.571827,-0.095667,0,30
52.62226,-2.052722,0,83
52.428773,-2.017148,0,83
51.461626,-0.00981,0,131
53.634155,-1.523105,0,-1
54.555841,-1.181699,0,13
51.861659,-2.249692,0,39
52.462792,-1.87875,0,83
51.855374,0.161142,0,106
54.716732,-6.218818,1,0
53.47165,-1.495957,0,-1
54.609505,-5.967502,1,0
51.525324,-0.140381,0,139
51.580565,0.176959,0,-1
53.171323,-1.183872,0,97
51.532755,-0.134369,0,-1
51.762956,0.101264,0,106
51.88239,-0.413776,0,92
53.80944,-1.509198,0,121
53.322747,-2.659587,0,-1
51.879505,-0.429975,0,92
52.002475,-0.654627,0,60
50.862671,-0.974282,0,73
51.545958,0.685124,0,103
50.721742,-1.87316,0,57
53.386954,-2.564804,0,91
51.548189,-0.237526,0,130
52.474352,1.752087,0,9
52.486724,-1.955821,0,83
53.755157,-0.409151,0,32
51.579542,0.412703,0,102
52.387804,-1.256067,0,-1
54.561009,-1.19655,0,13
51.514633,-0.176574,0,139
51.879483,0.889113,0,58
51.516217,-0.149688,0,139
53.093271,-2.216407,0,64
51.436332,-0.024305,0,131
51.643234,-0.409879,0,123
51.541772,-0.125196,0,-1
51.521386,-0.436267,0,-1
50.939987,-0.174108,0,-1
54.870903,-1.370224,0,-1
51.426715,-0.050426,0,-1
53.773117,-1.714077,0,120
53.370122,-1.499982,0,117
53.198609,-2.898162,0,79
51.376891,-0.095536,0,129
54.946921,-1.56086,0,16
53.065021,-0.809095,0,33
51.318593,-0.558376,0,-1
50.526068,-4.990214,0,6
52.889499,-1.454013,0,94
52.137046,-0.47294,0,61
54.756175,-1.317839,0,-1
53.784881,-1.787014,0,120
51.770073,-3.361257,0,-1
50.98514,0.937617,0,-1
53.768639,-0.269549,0,32
54.60802,-5.94134,1,0
51.237722,-0.091361,0,-1
51.597335,-3.779657,0,24
54.609703,-5.956843,1,0
54.697559,-1.221691,0,14
53.805922,-1.792328,0,120
53.956836,-1.079597,0,36
55.027016,-1.628532,0,-1
53.762005,-1.796215,0,120
51.996283,-0.713629,0,60
52.623569,1.287559,0,10
54.710096,-1.528608,0,12
52.636988,-1.171461,0,90
51.477973,-0.361314,0,126
53.571032,-0.063503,0,30
53.405173,-2.983574,0,96
52.506437,-2.013894,0,83
51.905887,-0.206651,0,101
51.509158,-0.13493,0,139
54.57445,-1.335262,0,13
54.955997,-1.576048,0,16
52.982937,-2.123121,0,64
51.551576,-0.074792,0,-1
53.813488,-1.65776,0,121
53.101776,-1.23146,0,97
53.807507,-3.054139,0,71
51.359357,-2.480792,0,-1
52.404215,-1.583081,0,86
51.596921,-3.319328,0,29
50.389328,-4.087149,0,8
53.389087,-2.724246,0,81
51.752957,-0.471817,0,109
54.782504,-1.538775,0,-1
53.090836,-1.379467,0,-1
51.315511,-0.896279,0,-1
53.782527,-1.542612,0,121
51.545715,0.004501,0,135
52.55292,-0.216789,0,40
53.434675,-2.861411,0,-1
52.057774,-1.362737,0,23
54.546395,-1.258456,0,13
50.825575,-0.163326,0,77
51.476639,-3.175372,0,28
53.31137,-3.515773,0,31
53.807029,-1.513098,0,121
51.317145,-2.83391,0,-1
51.246425,-0.776078,0,88
51.315024,0.893865,0,-1
51.521966,-0.046649,0,-1
53.115175,-2.434077,0,67
52.754059,-1.140646,0,-1
51.484074,-0.182777,0,-1
53.748127,-2.48281,0,69
52.5085,-2.108749,0,83
51.501474,-3.194107,0,28
51.856296,0.522187,0,-1
54.391863,-6.668625,1,0
53.993651,-1.29035,0,-1
51.476794,0.032253,0,-1
50.810806,-1.07171,0,72
52.563872,-2.08189,0,83
51.59451,-3.000106,0,26
51.149315,0.868581,0,46
51.463575,-0.301151,0,-1
51.543725,-3.587144,0,24
51.287729,0.432971,0,-1
53.45128,-2.754698,0,95
52.629864,-1.115038,0,90
51.558571,-0.294411,0,-1
52.67974,-2.955153,0,-1
51.651496,-0.058143,0,-1
53.660039,-1.483515,0,118
53.008421,-2.227771,0,64
51.549914,-1.834893,0,22
52.376881,-1.257602,0,-1
52.193745,0.134822,0,41
53.414328,-1.422162,0,117
54.992813,-1.658497,0,16
53.780922,-2.234138,0,70
50.835078,0.272903,0,53
51.518766,-0.175789,0,139
51.248287,-0.761515,0,88
54.624466,-1.56852,0,12
51.521475,0.00851,0,-1
51.022692,-0.94073,0,-1
51.608662,-0.067279,0,132
51.355134,1.024284,0,59
52.642496,-1.181511,0,90
51.498927,0.003931,0,-1
52.917766,-1.151256,0,100
51.536185,0.145698,0,-1
52.203097,0.121806,0,41
51.511855,-0.175475,0,-1
52.524113,-1.482135,0,86
51.516654,-0.461305,0,-1
51.539332,-0.027923,0,-1
51.460956,-2.117016,0,-1
51.926647,-1.258987,0,23
53.820392,-3.048753,0,71
52.451413,-1.816907,0,83
53.138596,-2.954316,0,-1
52.982916,-1.218394,0,100
53.037932,-1.20247,0,100
53.819699,-3.054794,0,71
50.390447,-3.919758,0,8
51.906053,-0.468532,0,92
52.058495,1.151547,0,52
54.689075,-1.617661,0,12
51.768121,0.096083,0,106
53.728221,-2.664252,0,65
53.392423,-2.595613,0,91
53.02992,-2.163037,0,64
51.131857,1.304776,0,51
53.350941,-3.009636,0,-1
51.3241,-0.604733,0,-1
53.142416,0.343471,0,-1
51.74506,-1.208977,0,23
53.443808,-1.553603,0,-1
50.722301,-1.866628,0,57
51.530557,0.130352,0,-1
51.9105,-2.049409,0,38
52.241164,-0.880464,0,55
54.573782,-1.175477,0,13
54.598197,-5.945968,1,0
53.579188,-1.066477,0,-1
54.964029,-1.552786,0,16
54.282121,-0.400915,0,21
51.528036,0.005527,0,-1
51.412459,-0.839003,0,-1
51.523224,0.021835,0,135
51.542575,0.005675,0,135
50.789413,-1.093471,0,72
51.418232,-2.545216,0,48
51.276307,1.081533,0,59
50.369632,-4.145764,0,8
51.50376,-3.202725,0,28
53.101947,-1.245572,0,97
50.924597,-1.454869,0,63
51.349405,0.732326,0,93
53.727265,-1.812025,0,-1
52.589062,-1.154873,0,90
51.647145,-3.038539,0,26
53.016143,-2.206868,0,64
51.955382,-3.400858,0,-1
51.126839,-0.151915,0,110
54.609244,-1.3074,0,13
53.704821,-1.857509,0,114
53.162826,-2.206946,0,64
52.531516,-1.500018,0,86
51.616207,-3.0074,0,26
52.570807,-2.062117,0,83
53.764282,-0.277672,0,32
51.749205,-0.481346,0,109
55.770715,-2.003194,0,-1
53.181069,-2.548418,0,-1
52.127258,-0.469783,0,61
53.818637,-1.630059,0,121
53.417072,-2.515898,0,-1
50.914555,-1.423421,0,63
54.919399,-1.459097,0,-1
51.021329,-3.080866,0,42
54.560013,-1.217399,0,13
53.234844,-1.443773,0,107
52.430094,-1.693614,0,-1
53.423641,-2.942932,0,96
53.14173,-1.196931,0,97
52.45021,-1.818074,0,83
52.569862,-2.064152,0,83
52.770336,-1.200504,0,89
51.870551,0.162232,0,106
52.601029,-2.005833,0,83
53.065212,-0.805806,0,33
51.381192,-2.368555,0,47
54.932339,-1.588251,0,16
53.7926,-1.542077,0,121
52.981415,-0.021274,0,35
53.972766,-1.086976,0,36
51.444034,0.296668,0,-1
53.86745,-2.817967,0,-1
54.222501,-5.891082,1,0
51.488748,0.074255,0,128
51.53651,0.68849,0,103
54.907831,-1.520531,0,16
51.072114,-1.802455,0,-1
52.763728,-1.570232,0,84
51.378277,-0.063247,0,-1
51.408989,0.012952,0,-1
51.511269,-0.379863,0,126
51.394602,0.490176,0,105
51.431173,-0.392163,0,-1
52.634175,-2.120808,0,83
51.182828,-2.540573,0,-1
51.861774,-1.591625,0,-1
52.483351,-1.768638,0,83
51.661828,-3.922712,0,24
51.280057,1.071594,0,59
52.576015,-1.300698,0,-1
53.360736,-1.464254,0,117
54.97293,-1.641154,0,16
50.468137,-4.717565,0,6
52.458266,-1.5241,0,86
50.834596,-1.770897,0,-1
51.484144,-0.184387,0,-1
53.40307,-2.980246,0,96
53.140101,-3.796023,0,-1
53.404278,-2.945271,0,96
51.89979,-0.446898,0,92
51.0927,-0.209029,0,110
55.00566,-1.44926,0,20
51.489471,-0.051264,0,-1
53.094279,-2.30937,0,-1
51.512033,-0.10498,0,-1
51.547803,-0.074489,0,-1
53.740094,-1.616952,0,-1
52.97601,-1.309838,0,99
52.390687,0.118653,0,-1
52.334212,-0.073672,0,-1
51.415637,-0.192438,0,-1
53.798896,-1.543208,0,121
55.178068,-1.562124,0,15
51.52274,-0.417193,0,126
51.403824,-1.305835,0,-1
51.557345,0.487256,0,102
51.476164,-3.171616,0,28
53.722297,-1.356529,0,108
51.51012,-2.572927,0,48
53.415098,-2.950145,0,96
53.721939,-2.689476,0,65
53.273542,-1.257371,0,-1
53.543387,-1.479065,0,111
51.3214,0.877142,0,-1
53.376471,-1.471467,0,117
53.272406,-2.923899,0,79
51.560246,0.010925,0,-1
51.583941,-0.05795,0,-1
52.502547,-1.822661,0,83
53.775381,-2.249493,0,70
54.696943,-1.431105,0,-1
51.349443,1.025934,0,59
51.644009,-0.043763,0,-1
54.281782,-0.401873,0,21
51.39152,-0.24936,0,125
51.56589,0.123894,0,-1
51.350453,0.708905,0,93
51.477492,-2.602756,0,48
52.537372,-1.992673,0,83
51.560228,-0.115327,0,-1
51.428444,-0.094285,0,-1
52.130181,-4.54093,0,-1
51.378025,-0.09947,0,129
53.45043,-1.374738,0,116
51.505386,-0.089938,0,140
51.500426,0.111714,0,128
50.773241,-1.910475,0,57
53.803486,-1.671431,0,121
52.464765,-1.786045,0,83
54.065419,-2.811418,0,49
51.60569,-0.054466,0,-1
51.476726,-3.261311,0,28
50.795777,-1.054541,0,72
53.715343,-1.498263,0,-1
51.512802,-0.12377,0,139
52.601051,0.379531,0,-1
51.880822,0.171167,0,106
52.299018,-0.070873,0,-1
51.548448,-0.075414,0,-1
52.511855,-1.771862,0,83
51.231783,-0.663974,0,-1
52.959177,-1.160852,0,100
51.428501,0.058664,0,-1
53.736306,-1.46351,0,-1
52.612857,-1.168712,0,90
52.488468,-2.043224,0,83
51.507466,-0.108441,0,-1
52.614495,-2.066093,0,83
53.373281,-1.399285,0,117
53.347887,-1.341298,0,117
51.584796,-3.311645,0,29
52.471943,1.73699,0,9
51.484398,0.16611,0,-1
52.639451,1.308251,0,10
51.389299,1.39739,0,50
51.890603,0.922458,0,58
51.073826,-1.335204,0,-1
53.357872,-2.822252,0,-1
53.248027,-2.135332,0,-1
52.946048,-1.041437,0,-1
50.864335,-0.989879,0,73
51.297568,-2.231772,0,-1
51.468077,-0.093916,0,-1
51.555756,-0.288226,0,-1
51.409242,-0.042886,0,-1
52.830618,-1.652275,0,84
52.091656,-1.936579,0,-1
54.972092,-1.45025,0,20
51.403814,-0.106035,0,129
50.848377,-1.082996,0,72
52.816716,-0.162916,0,35
51.385167,-0.068777,0,-1
51.481321,-3.198664,0,28
51.34077,0.754228,0,93
52.597042,-0.266676,0,40
54.552952,-1.191915,0,13
51.512648,-0.23969,0,-1
51.954452,-0.027296,0,-1
52.631814,-1.126996,0,90
51.511584,-0.128,0,139
53.795476,-2.305099,0,70
51.487393,-0.309729,0,127
53.258129,-0.755108,0,-1
50.796334,-1.093081,0,72
51.52727,-0.129302,0,139
53.85822,-1.837224,0,-1
54.086226,-0.184487,0,21
53.169916,-1.408381,0,-1
53.327724,-1.467567,0,117
51.688454,-0.027872,0,-1
50.852899,-0.987043,0,73
51.531207,0.437326,0,102
53.744474,-1.75988,0,120
51.361945,1.390852,0,50
51.495583,-0.537732,0,122
51.427364,-0.006653,0,-1
50.805052,0.300641,0,53
52.688069,-1.834279,0,-1
51.516012,-0.189548,0,-1
51.797486,-0.07073,0,-1
52.523474,-1.809577,0,83
53.271043,-1.399594,0,107
52.214768,-0.952029,0,55
51.50845,-0.143266,0,139
51.79413,-0.192222,0,113
53.453223,-2.932654,0,96
51.949894,-0.022534,0,-1
50.719799,-3.537492,0,17
51.695903,-0.029169,0,-1
50.829736,-0.173458,0,77
54.184845,-3.088649,0,7
53.786309,-0.319932,0,32
51.790009,1.145314,0,58
54.330266,-5.712713,1,0
53.197816,-1.070021,0,-1
51.15599,-0.163049,0,110
54.082141,-0.195596,0,21
54.779279,-1.555572,0,-1
51.934906,0.592033,0,-1
52.64997,0.17101,0,27
50.847813,-1.787085,0,-1
51.535945,-0.308003,0,-1
52.640065,-1.068872,0,90
53.797842,-1.041375,0,-1
52.881377,-2.00397,0,-1
51.509127,-0.337342,0,-1
52.765091,-1.579274,0,84
52.463154,-1.849033,0,83
51.559193,0.066841,0,134
54.589842,-5.907183,1,0
53.166592,-1.415876,0,-1
51.470006,-0.098069,0,-1
51.299812,-0.907887,0,-1
53.715392,-1.874595,0,114
51.855572,1.060997,0,58
51.469215,-0.104206,0,-1
51.022495,0.680324,0,-1
55.04051,-1.463664,0,20
51.512416,-0.133384,0,139
51.477923,-0.053902,0,-1
51.154974,1.288549,0,51
51.083412,-0.316856,0,-1
51.993614,-3.795594,0,-1
52.041576,1.193965,0,52
51.53552,0.716206,0,103
51.617602,0.06776,0,-1
51.505334,-0.22039,0,137
51.373002,-0.529845,0,-1
51.45267,-2.593319,0,48
50.794052,0.055577,0,-1
52.365771,-0.261451,0,41
52.98271,-2.141337,0,64
52.708716,-1.997841,0,83
51.568651,0.179027,0,-1
51.747315,0.097916,0,106
53.220063,-2.836234,0,-1
51.417398,-0.13208,0,-1
51.563825,0.137087,0,-1
50.722868,-3.533187,0,17
52.462786,-1.806101,0,83
54.922895,-1.579626,0,16
51.491914,-3.181858,0,28
51.444996,-2.611609,0,48
52.411927,-1.587639,0,86
51.550457,-0.164339,0,-1
53.134813,-4.25942,0,-1
51.556071,-0.34782,0,-1
52.645737,-1.046492,0,90
54.628799,-1.714975,0,-1
53.644255,-1.522356,0,-1
52.37847,-1.261586,0,-1
54.997251,-1.426397,0,20
52.241603,0.397354,0,-1
51.226889,-2.330387,0,-1
52.463618,-2.065542,0,83
52.135165,-0.467306,0,61
53.045362,-2.99229,0,68
51.546003,-0.148682,0,-1
51.466866,-0.14967,0,-1
52.476678,-1.903903,0,83
53.407062,-2.984535,0,96
52.618447,-2.097235,0,83
54.711611,-1.692836,0,-1
50.564915,-2.440564,0,-1
52.206856,1.584757,0,-1
53.040654,-2.174905,0,64
51.47998,-0.373065,0,126
52.041819,-0.759316,0,60
53.099075,-2.021331,0,-1
51.642262,-0.052279,0,-1
53.019774,-1.729393,0,-1
51.400802,0.169346,0,-1
51.90661,-0.451998,0,92
50.785643,-1.087514,0,72
51.54093,0.737687,0,103
51.543421,-0.125987,0,-1
51.480356,0.181833,0,-1
54.601911,-5.928756,1,0
51.453593,-0.335604,0,-1
51.410321,-0.215238,0,-1
51.568954,0.012781,0,-1
51.42057,0.80966,0,93
54.970666,-2.10138,0,-1
53.060672,-2.213662,0,64
51.236186,-0.584088,0,-1
51.468541,-0.148076,0,-1
53.336956,-3.423683,0,31
51.525018,-0.388356,0,126
51.228183,1.204389,0,-1
53.738757,-0.351032,0,32
54.568917,-1.238264,0,13
51.426259,-0.523116,0,-1
52.401844,-2.232097,0,80
50.7406,-1.797247,0,57
52.572273,-2.119472,0,83
50.755299,-3.392601,0,-1
53.8234,-1.485944,0,121
53.407205,-2.987848,0,96
52.409882,-1.508891,0,86
50.264199,-5.054577,0,6
54.998719,-1.46666,0,20
50.768108,-1.891157,0,57
52.201568,0.134319,0,41
51.549216,0.024805,0,135
50.823937,-1.062902,0,72
53.164195,-2.210497,0,64
51.482537,-0.615615,0,122
53.947979,-1.133456,0,36
51.573475,-3.224305,0,-1
51.268552,-2.764255,0,-1
52.461594,-1.838426,0,83
54.888832,-2.917123,0,3
51.618426,-3.936131,0,24
50.873224,-1.351164,0,63
50.869688,-3.832108,0,2
51.903145,-0.20724,0,101
51.867093,-2.243622,0,39
50.79691,-0.670011,0,76
51.510977,-0.40845,0,126
53.348099,-1.446717,0,117
51.548586,-0.108784,0,-1
51.750547,-4.532553,0,-1
51.5782,0.181306,0,-1
52.484034,-1.46358,0,86
52.215267,0.126602,0,41
52.414269,-1.52428,0,86
51.579852,-0.337403,0,-1
51.479774,-0.246429,0,-1
51.478296,-3.168834,0,28
51.656353,-0.274753,0,-1
54.783708,-7.473612,1,-1
53.280433,-2.896881,0,79
53.565533,-1.196326,0,-1
51.388658,0.543297,0,105
54.778392,-1.542227,0,-1
52.302381,-1.516489,0,85
52.906304,1.068661,0,-1
51.416532,-2.575307,0,48
51.516129,0.038428,0,-1
51.445424,-0.217899,0,-1
53.367048,-2.72542,0,81
52.352751,-2.169747,0,-1
53.839416,-1.565532,0,121
53.417632,-2.97372,0,96
51.507023,-0.604268,0,122
51.502428,-0.193833,0,-1
52.47256,-1.9286,0,83
50.813869,-1.073452,0,72
50.848185,-1.068951,0,72
52.878031,-1.414707,0,94
51.681332,-0.38799,0,123
51.440227,-3.493165,0,-1
51.347484,-0.264522,0,-1
54.65897,-1.220367,0,14
51.6313,-3.942343,0,24
53.560298,-2.775131,0,-1
53.816999,-1.447322,0,121
53.055187,-0.786956,0,33
54.689962,-1.553817,0,12
52.227077,0.145491,0,41
51.557455,0.688542,0,103
51.507909,-0.742299,0,-1
52.890262,-1.438249,0,94
51.384109,-0.237297,0,-1
51.504968,0.118682,0,-1
51.494381,-0.276394,0,-1
50.358546,-4.090248,0,8
52.66522,0.162655,0,27
51.445453,0.089634,0,-1
53.224587,-4.134152,0,-1
51.526347,-3.125738,0,28
54.0737,-2.855059,0,49
51.525255,-0.160004,0,-1
51.563796,0.478633,0,102
51.592071,-0.016082,0,-1
51.526639,-0.353585,0,126
51.475383,-0.185383,0,-1
53.49245,-3.023788,0,-1
52.540867,-1.980936,0,83
51.289943,-0.072115,0,-1
54.522794,-1.223858,0,13
53.093149,-1.154903,0,-1
51.276803,1.080498,0,59
53.452612,-2.748728,0,95
53.641246,-1.514056,0,-1
51.565103,-0.134531,0,-1
51.749081,-1.201143,0,23
51.924829,-0.653285,0,60
54.555269,-1.152131,0,13
52.351808,-1.26642,0,-1
53.494054,-1.297328,0,-1
51.484493,-0.003915,0,-1
51.569445,0.507789,0,102
53.432894,-1.534286,0,-1
51.591586,0.221304,0,-1
52.430352,-1.893164,0,83
54.778226,-6.557923,1,0
50.84751,-0.175392,0,77
52.642683,-1.055559,0,90
53.360157,-2.829764,0,96
50.787881,-1.044642,0,72
53.41311,-1.518479,0,-1
52.988025,-2.135595,0,64
51.508087,-0.124122,0,139
53.374431,-3.028335,0,96
51.817333,-0.796552,0,62
51.349823,-0.019125,0,-1
53.836641,-1.930701,0,-1
51.82639,-2.495516,0,-1
51.519596,-0.177068,0,139
50.858671,0.055078,0,-1
52.47855,-1.742366,0,83
54.580446,-1.22937,0,13
51.715177,-0.61802,0,-1
52.492502,-1.95097,0,83
51.359739,-0.190661,0,-1
51.588474,0.18636,0,-1
51.464685,-0.268832,0,-1
53.839078,-1.636763,0,121
53.326399,-3.397385,0,31
51.677324,-0.036629,0,-1
51.513791,-0.304443,0,127
51.443896,0.269577,0,-1
55.00843,-1.455664,0,20
51.047517,-1.341843,0,-1
52.955878,-1.132141,0,100
52.53137,-1.78009,0,83
52.372996,-2.70846,0,-1
52.690225,-2.728158,0,25
52.257897,-2.165725,0,74
51.542575,0.005675,0,135
51.446495,-2.489693,0,48
52.594267,-1.917967,0,83
51.546438,0.081782,0,134
50.867995,0.554231,0,54
53.409589,-0.781215,0,45
51.396862,-2.345453,0,47
53.347004,-1.339314,0,117
51.147255,-2.717874,0,34
50.989132,-1.49811,0,-1
51.399645,-0.061684,0,-1
51.85503,-2.228718,0,39
55.01319,-1.619894,0,-1
51.531307,0.081077,0,134
54.645823,-1.647835,0,12
54.463311,-0.942831,0,-1
53.481422,-2.881586,0,96
51.715684,0.241757,0,-1
51.429184,-0.053946,0,-1
52.026341,-0.735301,0,60
51.395067,-0.066003,0,-1
51.525595,-2.60489,0,48
52.138938,-0.507682,0,61
53.254664,-2.123992,0,-1
51.477518,-3.177367,0,28
53.743513,-2.710663,0,65
53.243768,-1.453203,0,107
51.508087,-0.124122,0,139
51.541012,-0.373774,0,-1
51.621522,-3.336048,0,29
51.431991,0.104672,0,-1
51.129055,1.32143,0,51
51.579852,-0.337403,0,-1
53.915315,-1.754624,0,-1
51.366714,-0.186363,0,-1
51.538883,-0.005129,0,135
51.449591,-0.323046,0,-1
51.477241,-0.147248,0,-1
54.628023,-1.306771,0,13
52.624789,-1.231596,0,90
51.293955,0.454817,0,104
50.777364,0.29541,0,53
50.758049,-1.868185,0,57
51.513114,-0.138803,0,139
51.61255,-0.069064,0,132
52.503039,-1.919506,0,83
52.413404,-1.489151,0,86
51.51822,-0.065331,0,138
54.553348,-1.18263,0,13
52.236828,-0.90705,0,55
52.222426,0.156256,0,41
50.924193,0.709676,0,-1
51.452288,-0.979593,0,87
54.944666,-1.543947,0,16
53.805922,-1.792328,0,120
51.48169,-0.135762,0,-1
50.857343,-2.161286,0,-1
52.638918,1.241684,0,10
51.485836,-0.217303,0,-1
52.038353,-0.764937,0,60
53.259342,-1.909688,0,-1
53.018607,-1.365641,0,99
51.544443,-0.006314,0,135
50.846589,-1.06725,0,72
51.221553,-2.305419,0,-1
51.472491,0.160751,0,-1
53.309597,-0.9479,0,-1
51.454157,-0.074661,0,-1
52.382566,-1.462533,0,86
52.0791,-1.940466,0,-1
51.497588,-2.486841,0,48
52.591023,-1.990893,0,83
50.491427,-3.528656,0,18
51.869017,-0.430383,0,92
53.816347,-1.7208,0,120
51.492891,-0.224735,0,-1
50.934913,-1.46286,0,63
50.863304,-1.261642,0,-1
52.779156,-0.14291,0,35
50.92392,-1.431572,0,63
51.870847,0.159887,0,106
51.595014,-1.66828,0,22
53.299392,-2.104991,0,-1
52.289146,-1.917635,0,82
50.371201,-4.121041,0,8
52.997929,-2.155154,0,64
52.635182,-1.147646,0,90
51.535531,-0.738841,0,-1
51.463876,-0.16711,0,-1
51.606988,-0.001668,0,-1
52.599414,-1.084218,0,90
52.501802,-1.90021,0,83
54.296537,-1.576142,0,-1
51.625114,-1.577818,0,-1
54.54891,-1.303506,0,13
52.523704,-1.485205,0,86
52.517521,-1.814437,0,83
51.668082,-0.616084,0,-1
51.472297,-1.05501,0,87
53.139754,-4.265331,0,-1
53.437493,-2.965337,0,96
54.602019,-5.668972,1,0
51.646389,0.081891,0,-1
52.767092,-0.887152,0,-1
51.487236,-3.230116,0,28
54.80146,-1.579129,0,-1
51.556034,-0.002604,0,-1
51.013915,-3.109133,0,42
53.064748,-2.519212,0,67
53.404655,-0.769096,0,45
52.053705,-1.335684,0,23
51.451103,0.055814,0,-1
51.559597,-0.055135,0,-1
55.296581,-1.60383,0,-1
53.00813,-1.428807,0,-1
51.451176,-0.480144,0,-1
53.718358,-1.858221,0,114
51.48169,-0.135762,0,-1
52.480488,-1.478922,0,86
51.053298,-1.991831,0,-1
51.518539,-0.0737,0,138
51.469085,0.120763,0,-1
51.880388,-0.416082,0,92
54.564969,-1.146254,0,13
51.795235,-0.178764,0,113
50.798678,-1.984269,0,57
51.491028,-0.158761,0,-1
53.163411,-1.410684,0,-1
52.910072,-1.513099,0,94
54.654902,-5.919676,1,0
53.793056,-1.752028,0,120
51.48308,-0.483548,0,-1
51.073177,-4.060503,0,2
